generation,algorithm,fitness_mode,fitness_priority,fitness_score,primary_fitness,weighted_error,missing_jackpot,jackpot_spins,jackpot_probability,symbol_concentration,win_rate_shortfall,rtp_error,rtp,win_rate
769,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
770,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
771,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
772,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
773,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
774,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
775,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
776,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
777,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
778,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
779,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
780,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
781,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
782,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
783,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
784,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
785,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
786,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
787,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
788,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
789,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
790,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
791,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
792,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
793,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
794,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
795,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
796,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
797,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
798,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
799,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
800,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
801,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
802,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
803,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
804,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
805,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
806,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
807,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
808,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
809,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
810,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
811,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
812,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
813,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
814,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
815,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
816,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
817,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
818,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
819,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
820,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
821,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
822,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
823,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
824,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
825,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
826,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
827,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
828,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
829,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
830,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
831,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
832,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
833,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
834,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
835,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
836,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
837,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
838,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
839,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
840,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
841,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
842,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
843,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
844,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
845,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
846,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
847,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
848,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
849,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
850,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
851,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
852,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
853,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
