generation,algorithm,fitness_mode,fitness_priority,fitness_score,primary_fitness,weighted_error,missing_jackpot,jackpot_spins,jackpot_probability,missing_symbols,symbol_concentration,win_rate_shortfall,rtp_error,rtp,win_rate
559,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
560,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
561,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
562,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
563,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
564,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
565,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
566,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
567,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
568,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
569,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
570,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
571,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
572,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
573,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
574,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
575,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
576,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
577,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
578,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
579,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
580,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
581,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
582,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
583,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
584,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
585,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
586,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
587,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
588,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
589,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
590,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
591,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
592,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
593,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
594,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
595,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(8.245614035087723,)",8.245614035087723,8.245614035087723,0,75,0.043402777777777776,3,0.425925925925926,0,0.006857638888888906,0.9568576388888889,0.5515046296296297
596,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(8.245614035087723,)",8.245614035087723,8.245614035087723,0,75,0.043402777777777776,3,0.425925925925926,0,0.006857638888888906,0.9568576388888889,0.5515046296296297
597,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(8.245614035087723,)",8.245614035087723,8.245614035087723,0,75,0.043402777777777776,3,0.425925925925926,0,0.006857638888888906,0.9568576388888889,0.5515046296296297
598,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(8.245614035087723,)",8.245614035087723,8.245614035087723,0,75,0.043402777777777776,3,0.425925925925926,0,0.006857638888888906,0.9568576388888889,0.5515046296296297
599,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(8.245614035087723,)",8.245614035087723,8.245614035087723,0,75,0.043402777777777776,3,0.425925925925926,0,0.006857638888888906,0.9568576388888889,0.5515046296296297
600,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(8.245614035087723,)",8.245614035087723,8.245614035087723,0,75,0.043402777777777776,3,0.425925925925926,0,0.006857638888888906,0.9568576388888889,0.5515046296296297
601,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(8.245614035087723,)",8.245614035087723,8.245614035087723,0,75,0.043402777777777776,3,0.425925925925926,0,0.006857638888888906,0.9568576388888889,0.5515046296296297
602,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(8.245614035087723,)",8.245614035087723,8.245614035087723,0,75,0.043402777777777776,3,0.425925925925926,0,0.006857638888888906,0.9568576388888889,0.5515046296296297
603,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(8.245614035087723,)",8.245614035087723,8.245614035087723,0,75,0.043402777777777776,3,0.425925925925926,0,0.006857638888888906,0.9568576388888889,0.5515046296296297
604,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(8.245614035087723,)",8.245614035087723,8.245614035087723,0,75,0.043402777777777776,3,0.425925925925926,0,0.006857638888888906,0.9568576388888889,0.5515046296296297
605,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(8.245614035087723,)",8.245614035087723,8.245614035087723,0,75,0.043402777777777776,3,0.425925925925926,0,0.006857638888888906,0.9568576388888889,0.5515046296296297
606,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(8.245614035087723,)",8.245614035087723,8.245614035087723,0,75,0.043402777777777776,3,0.425925925925926,0,0.006857638888888906,0.9568576388888889,0.5515046296296297
607,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(8.245614035087723,)",8.245614035087723,8.245614035087723,0,75,0.043402777777777776,3,0.425925925925926,0,0.006857638888888906,0.9568576388888889,0.5515046296296297
608,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(8.245614035087723,)",8.245614035087723,8.245614035087723,0,75,0.043402777777777776,3,0.425925925925926,0,0.006857638888888906,0.9568576388888889,0.5515046296296297
609,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(8.245614035087723,)",8.245614035087723,8.245614035087723,0,75,0.043402777777777776,3,0.425925925925926,0,0.006857638888888906,0.9568576388888889,0.5515046296296297
610,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(7.543859649122808,)",7.543859649122808,7.543859649122808,0,60,0.034722222222222224,3,0.40740740740740744,0,0.0017361111111111605,0.9517361111111111,0.5625
611,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(7.543859649122808,)",7.543859649122808,7.543859649122808,0,60,0.034722222222222224,3,0.40740740740740744,0,0.0017361111111111605,0.9517361111111111,0.5625
